USING: 
Simple TinyGPS library v. 13
by Mikal Hart

Initializing SD card...initialization failed!
----------------------------------------------------------------------------
Calibrating sensors...
MQ135 R0 for CO2 = 1316
MQ9 R0 for CO = 273
MQ4 R0 for NH4 = 95
-----------------------------------------------------------------------------
S|HD|LAT    |LONG   |DateTime               |Age|MQ4|MQ9|MQ135|CO2_ppm
a|OP
t
s
------------------------------------------------------------------------------
9|87|44.470489|26.109796|12/09/2017 14:22:10 |913|87|267|61|439.63
9|87|44.470806|26.109624|12/09/2017 14:22:13 |100|87|267|61|439.63
9|87|44.471065|26.109483|12/09/2017 14:22:15 |171|86|267|60|419.73
9|87|44.471347|26.109327|12/09/2017 14:22:17 |115|85|266|60|419.73
9|87|44.471649|26.109163|12/09/2017 14:22:19 |182|84|266|59|400.42
9|87|44.471950|26.108999|12/09/2017 14:22:21 |251|84|267|60|419.73
7|129|44.472255|26.108835|12/09/2017 14:22:23 |318|83|266|60|419.73
8|96|44.472572|26.108669|12/09/2017 14:22:25 |387|84|266|60|419.73
8|96|44.472896|26.108499|12/09/2017 14:22:27 |389|81|267|61|419.73
8|96|44.473205|26.108335|12/09/2017 14:22:29 |396|83|266|60|439.63
9|87|44.473495|26.108184|12/09/2017 14:22:31 |393|84|267|61|439.63
9|87|44.473766|26.108039|12/09/2017 14:22:33 |404|84|268|61|439.63
9|87|44.474018|26.107908|12/09/2017 14:22:35 |408|85|267|60|439.63
9|87|44.474246|26.107788|12/09/2017 14:22:37 |412|86|268|60|439.63
9|87|44.474452|26.107683|12/09/2017 14:22:39 |415|86|267|60|419.73
9|87|44.474639|26.107593|12/09/2017 14:22:41 |420|87|267|60|419.73
9|87|44.474815|26.107509|12/09/2017 14:22:43 |428|87|267|60|439.63
8|96|44.474952|26.107435|12/09/2017 14:22:45 |433|87|267|60|419.73
8|96|44.475070|26.107374|12/09/2017 14:22:47 |435|87|267|60|419.73
9|87|44.475162|26.107332|12/09/2017 14:22:49 |443|87|267|60|419.73
9|87|44.475223|26.107299|12/09/2017 14:22:51 |448|88|267|60|419.73
9|87|44.475250|26.107286|12/09/2017 14:22:53 |450|88|267|60|400.42
9|87|44.475265|26.107280|12/09/2017 14:22:55 |458|88|267|60|419.73
9|87|44.475280|26.107276|12/09/2017 14:22:57 |471|87|267|60|419.73
9|87|44.475280|26.107273|12/09/2017 14:22:59 |479|87|267|60|419.73
9|87|44.475280|26.107271|12/09/2017 14:23:01 |479|87|266|60|481.23
9|92|44.475280|26.107267|12/09/2017 14:23:03 |491|88|266|60|419.73
9|87|44.475280|26.107263|12/09/2017 14:23:05 |500|88|266|60|439.63
9|87|44.475284|26.107261|12/09/2017 14:23:07 |501|87|266|60|419.73
9|87|44.475284|26.107259|12/09/2017 14:23:09 |505|88|266|61|419.73
9|87|44.475284|26.107259|12/09/2017 14:23:11 |511|87|266|60|419.73
9|87|44.475284|26.107257|12/09/2017 14:23:13 |516|87|266|61|419.73
9|87|44.475280|26.107255|12/09/2017 14:23:15 |517|88|266|60|419.73
9|87|44.475280|26.107255|12/09/2017 14:23:17 |525|88|266|60|419.73
9|87|44.475280|26.107255|12/09/2017 14:23:19 |529|87|266|60|439.63
9|87|44.475280|26.107257|12/09/2017 14:23:21 |532|87|265|60|400.42
9|87|44.475280|26.107259|12/09/2017 14:23:23 |539|87|265|59|419.73
9|87|44.475280|26.107259|12/09/2017 14:23:25 |543|87|265|60|419.73
9|87|44.475280|26.107261|12/09/2017 14:23:27 |547|87|265|60|419.73
9|87|44.475280|26.107261|12/09/2017 14:23:29 |547|87|264|60|419.73
9|87|44.475280|26.107263|12/09/2017 14:23:31 |552|87|264|60|419.73
9|87|44.475280|26.107263|12/09/2017 14:23:33 |558|87|264|60|419.73
9|87|44.475280|26.107261|12/09/2017 14:23:35 |562|87|264|60|419.73
9|87|44.475280|26.107259|12/09/2017 14:23:37 |565|87|264|60|419.73
9|87|44.475303|26.107248|12/09/2017 14:23:39 |558|87|263|59|419.73
9|87|44.475360|26.107215|12/09/2017 14:23:41 |559|87|263|60|419.73
9|87|44.475456|26.107168|12/09/2017 14:23:43 |564|87|264|61|419.73
9|87|44.475593|26.107084|12/09/2017 14:23:45 |570|87|264|60|419.73
9|96|44.475753|26.106996|12/09/2017 14:23:47 |570|87|265|60|439.63
8|104|44.475948|26.106901|12/09/2017 14:23:49 |579|87|266|61|439.63
8|104|44.476158|26.106807|12/09/2017 14:23:51 |583|87|267|61|439.63
8|94|44.476383|26.106691|12/09/2017 14:23:53 |587|86|268|62|460.12
7|106|44.476627|26.106563|12/09/2017 14:23:55 |589|86|270|61|460.12
8|92|44.476879|26.106412|12/09/2017 14:23:57 |596|85|271|63|481.23
8|101|44.477161|26.106222|12/09/2017 14:23:59 |595|85|273|64|481.23
9|115|44.477447|26.106014|12/09/2017 14:24:01 |592|85|275|64|502.96
8|106|44.477760|26.105770|12/09/2017 14:24:03 |613|86|275|64|502.96
8|106|44.478031|26.105533|12/09/2017 14:24:05 |610|86|277|65|525.31
8|89|44.478290|26.105276|12/09/2017 14:24:07 |613|86|279|65|525.31
7|95|44.478553|26.104995|12/09/2017 14:24:09 |622|86|282|66|548.29
8|115|44.478748|26.104696|12/09/2017 14:24:11 |622|87|283|66|596.20
9|87|44.478900|26.104446|12/09/2017 14:24:13 |626|88|284|67|571.92
9|87|44.479053|26.104223|12/09/2017 14:24:15 |628|90|284|67|571.92
9|96|44.479194|26.104015|12/09/2017 14:24:17 |633|90|284|67|571.92
9|87|44.479343|26.103799|12/09/2017 14:24:19 |638|91|284|67|571.92
9|96|44.479484|26.103603|12/09/2017 14:24:21 |646|91|284|66|548.29
8|104|44.479595|26.103435|12/09/2017 14:24:23 |654|92|283|66|525.31
8|104|44.479686|26.103298|12/09/2017 14:24:25 |658|92|282|65|548.29
8|115|44.479755|26.103195|12/09/2017 14:24:27 |664|92|282|65|525.31
8|93|44.479812|26.103120|12/09/2017 14:24:29 |669|92|281|65|525.31
9|87|44.479846|26.103065|12/09/2017 14:24:31 |668|92|281|64|525.31
9|87|44.479877|26.103029|12/09/2017 14:24:33 |673|92|280|64|502.96
9|87|44.479900|26.103006|12/09/2017 14:24:35 |684|92|280|64|502.96
9|93|44.479907|26.102996|12/09/2017 14:24:37 |701|92|279|64|502.96
9|93|44.479911|26.102991|12/09/2017 14:24:39 |705|92|278|64|502.96
9|87|44.479911|26.102991|12/09/2017 14:24:41 |707|92|278|64|502.96
9|87|44.479911|26.102991|12/09/2017 14:24:43 |715|92|278|64|502.96
9|93|44.479907|26.102991|12/09/2017 14:24:45 |719|92|278|64|502.96
9|130|44.479904|26.102991|12/09/2017 14:24:47 |723|92|278|64|525.31
9|130|44.479904|26.102991|12/09/2017 14:24:49 |729|92|278|64|502.96
9|130|44.479904|26.102996|12/09/2017 14:24:51 |730|92|278|64|502.96
9|93|44.479904|26.102996|12/09/2017 14:24:53 |734|92|278|64|502.96
9|96|44.479907|26.102998|12/09/2017 14:24:55 |736|92|278|64|502.96
9|96|44.479907|26.103000|12/09/2017 14:24:57 |743|92|278|64|502.96
9|96|44.479907|26.103000|12/09/2017 14:24:59 |747|92|278|64|502.96
9|93|44.479911|26.103000|12/09/2017 14:25:01 |749|92|278|64|502.96
8|93|44.479911|26.103000|12/09/2017 14:25:03 |757|93|278|64|502.96
9|101|44.479915|26.102998|12/09/2017 14:25:05 |761|92|279|65|525.31
9|93|44.479919|26.102996|12/09/2017 14:25:07 |765|92|280|65|548.29
9|93|44.479919|26.102996|12/09/2017 14:25:09 |768|92|279|65|525.31
9|93|44.479915|26.102996|12/09/2017 14:25:11 |775|92|280|65|525.31
9|93|44.479911|26.102998|12/09/2017 14:25:13 |776|92|281|66|548.29
9|93|44.479911|26.103000|12/09/2017 14:25:15 |780|92|281|66|548.29
9|93|44.479911|26.102996|12/09/2017 14:25:17 |786|93|281|66|548.29
9|93|44.479911|26.102987|12/09/2017 14:25:19 |790|93|282|67|571.92
8|93|44.479915|26.102981|12/09/2017 14:25:21 |796|94|283|67|571.92
9|93|44.479919|26.102975|12/09/2017 14:25:23 |802|95|284|67|596.20
9|93|44.479923|26.102972|12/09/2017 14:25:25 |803|94|286|68|621.13
9|93|44.479923|26.102968|12/09/2017 14:25:27 |804|95|288|69|596.20
9|93|44.479923|26.102964|12/09/2017 14:25:29 |810|96|290|70|646.74
9|93|44.479919|26.102964|12/09/2017 14:25:31 |809|97|292|71|673.01
9|93|44.479919|26.102968|12/09/2017 14:25:33 |818|97|295|72|699.97
9|93|44.479923|26.102972|12/09/2017 14:25:35 |824|99|298|74|755.97
9|93|44.479923|26.102972|12/09/2017 14:25:37 |826|100|300|74|755.97
9|93|44.479927|26.102972|12/09/2017 14:25:39 |833|100|302|75|785.03
9|93|44.479927|26.102970|12/09/2017 14:25:41 |839|102|304|76|814.81
9|93|44.479930|26.102968|12/09/2017 14:25:43 |843|102|305|76|814.81
8|93|44.479934|26.102968|12/09/2017 14:25:45 |850|103|306|77|845.31
9|129|44.479938|26.102964|12/09/2017 14:25:47 |855|104|308|77|845.31
9|93|44.479942|26.102964|12/09/2017 14:25:49 |858|104|306|76|814.81
8|101|44.479942|26.102964|12/09/2017 14:25:51 |867|104|305|76|814.81
9|93|44.479938|26.102968|12/09/2017 14:25:53 |871|105|304|75|785.03
9|101|44.479938|26.102968|12/09/2017 14:25:55 |904|105|304|76|785.03
9|101|44.479934|26.102968|12/09/2017 14:25:57 |970|106|304|75|785.03
9|101|44.479938|26.102968|12/09/2017 14:26:00 |156|105|304|75|785.03
9|101|44.479942|26.102968|12/09/2017 14:26:02 |118|105|304|75|785.03
9|101|44.479942|26.102968|12/09/2017 14:26:04 |187|106|303|75|785.03
9|93|44.479942|26.102964|12/09/2017 14:26:06 |254|106|303|75|785.03
9|93|44.479946|26.102960|12/09/2017 14:26:08 |322|106|304|75|785.03
9|93|44.479953|26.102962|12/09/2017 14:26:10 |381|106|304|75|785.03
9|93|44.479984|26.102920|12/09/2017 14:26:12 |423|106|304|75|755.97
9|93|44.480045|26.102840|12/09/2017 14:26:14 |423|106|303|75|755.97
9|93|44.480121|26.102722|12/09/2017 14:26:16 |428|106|301|73|727.62
8|119|44.480167|26.102600|12/09/2017 14:26:18 |443|105|300|72|727.62
7|119|44.480236|26.102489|12/09/2017 14:26:20 |448|105|300|72|673.01
8|101|44.480262|26.102348|12/09/2017 14:26:22 |450|105|299|72|699.97
8|129|44.480255|26.102231|12/09/2017 14:26:24 |457|104|298|72|673.01
8|129|44.480182|26.102075|12/09/2017 14:26:26 |459|104|297|71|673.01
7|129|44.480102|26.101888|12/09/2017 14:26:28 |468|104|296|70|673.01
7|129|44.480022|26.101671|12/09/2017 14:26:30 |470|103|296|70|646.74
7|127|44.479969|26.101423|12/09/2017 14:26:32 |482|103|294|69|646.74
8|114|44.479919|26.101142|12/09/2017 14:26:34 |479|102|293|68|621.13
8|116|44.479816|26.100908|12/09/2017 14:26:36 |488|102|292|68|596.20
8|116|44.479770|26.100620|12/09/2017 14:26:38 |487|102|291|67|571.92
8|116|44.479732|26.100391|12/09/2017 14:26:40 |497|101|289|67|571.92
9|96|44.479694|26.100164|12/09/2017 14:26:42 |502|101|288|67|571.92
8|96|44.479656|26.099903|12/09/2017 14:26:44 |506|101|287|67|571.92
7|159|44.479614|26.099609|12/09/2017 14:26:46 |514|100|285|66|525.31
7|123|44.479576|26.099279|12/09/2017 14:26:48 |520|100|285|65|525.31
6|159|44.479541|26.098936|12/09/2017 14:26:50 |532|100|284|66|525.31
7|153|44.479511|26.098600|12/09/2017 14:26:52 |534|99|283|65|525.31
7|153|44.479488|26.098268|12/09/2017 14:26:54 |539|99|282|64|502.96
8|117|44.479465|26.097963|12/09/2017 14:26:56 |539|99|281|64|502.96
8|117|44.479442|26.097700|12/09/2017 14:26:58 |545|98|281|63|502.96
8|117|44.479423|26.097524|12/09/2017 14:27:00 |547|98|280|63|502.96
8|117|44.479404|26.097394|12/09/2017 14:27:02 |554|98|280|63|481.23
8|117|44.479377|26.097211|12/09/2017 14:27:04 |563|98|280|63|481.23
8|117|44.479358|26.096977|12/09/2017 14:27:06 |565|98|279|63|502.96
8|117|44.479343|26.096704|12/09/2017 14:27:08 |571|98|279|64|481.23
8|117|44.479331|26.096397|12/09/2017 14:27:10 |574|98|279|64|502.96
7|153|44.479316|26.096067|12/09/2017 14:27:12 |585|97|278|63|502.96
8|117|44.479297|26.095716|12/09/2017 14:27:14 |584|97|279|64|502.96
8|117|44.479270|26.095359|12/09/2017 14:27:16 |590|97|278|64|502.96
7|124|44.479251|26.095079|12/09/2017 14:27:18 |594|97|279|63|502.96
8|93|44.479225|26.094928|12/09/2017 14:27:20 |599|96|279|64|502.96
8|93|44.479198|26.094844|12/09/2017 14:27:22 |604|97|279|64|502.96
8|93|44.479190|26.094776|12/09/2017 14:27:24 |605|97|279|64|502.96
7|128|44.479187|26.094673|12/09/2017 14:27:26 |619|97|279|64|502.96
7|128|44.479187|26.094512|12/09/2017 14:27:28 |616|97|280|64|502.96
8|93|44.479190|26.094303|12/09/2017 14:27:30 |624|97|280|65|525.31
7|124|44.479179|26.094064|12/09/2017 14:27:32 |626|97|280|66|548.29
7|139|44.479167|26.093809|12/09/2017 14:27:34 |628|97|281|65|525.31
7|139|44.479145|26.093582|12/09/2017 14:27:36 |631|97|281|65|525.31
8|103|44.479148|26.093383|12/09/2017 14:27:38 |635|97|282|65|548.29
9|87|44.479145|26.093223|12/09/2017 14:27:40 |642|97|282|65|525.31
9|87|44.479148|26.093135|12/09/2017 14:27:42 |642|97|282|65|525.31
9|87|44.479148|26.093099|12/09/2017 14:27:44 |660|96|282|65|525.31
9|87|44.479145|26.093084|12/09/2017 14:27:46 |667|96|282|65|525.31
9|87|44.479148|26.093072|12/09/2017 14:27:48 |672|96|282|65|525.31
9|87|44.479145|26.093063|12/09/2017 14:27:50 |669|96|282|65|548.29
9|123|44.479148|26.093061|12/09/2017 14:27:52 |683|96|283|65|525.31
8|117|44.479152|26.093057|12/09/2017 14:27:54 |682|96|282|66|525.31
9|87|44.479152|26.093057|12/09/2017 14:27:56 |685|96|282|65|548.29
9|87|44.479156|26.093057|12/09/2017 14:27:58 |690|96|282|66|548.29
8|117|44.479152|26.093055|12/09/2017 14:28:00 |692|96|282|66|548.29
8|117|44.479156|26.093055|12/09/2017 14:28:02 |702|96|282|66|548.29
8|117|44.479160|26.093051|12/09/2017 14:28:04 |706|96|282|66|571.92
8|117|44.479160|26.093050|12/09/2017 14:28:06 |706|96|283|66|548.29
8|117|44.479164|26.093048|12/09/2017 14:28:08 |714|96|282|66|571.92
9|117|44.479164|26.093027|12/09/2017 14:28:10 |712|96|282|66|548.29
9|117|44.479167|26.092943|12/09/2017 14:28:12 |708|95|282|66|548.29
9|117|44.479171|26.092844|12/09/2017 14:28:14 |712|96|284|67|571.92
9|117|44.479175|26.092771|12/09/2017 14:28:16 |718|96|284|67|571.92
9|117|44.479187|26.092712|12/09/2017 14:28:18 |723|95|284|66|571.92
9|117|44.479225|26.092664|12/09/2017 14:28:20 |728|95|283|67|571.92
9|117|44.479282|26.092620|12/09/2017 14:28:22 |736|95|284|67|571.92
8|140|44.479396|26.092611|12/09/2017 14:28:24 |735|96|283|67|571.92
8|140|44.479530|26.092620|12/09/2017 14:28:26 |744|95|284|67|571.92
8|140|44.479721|26.092611|12/09/2017 14:28:28 |752|96|284|67|571.92
7|127|44.479904|26.092628|12/09/2017 14:28:30 |758|95|284|66|548.29
7|173|44.480110|26.092628|12/09/2017 14:28:32 |763|95|284|65|548.29
7|140|44.480327|26.092620|12/09/2017 14:28:34 |770|95|283|66|548.29
8|103|44.480548|26.092622|12/09/2017 14:28:36 |770|94|283|66|548.29
8|103|44.480796|26.092624|12/09/2017 14:28:38 |776|94|283|66|548.29
8|103|44.481060|26.092599|12/09/2017 14:28:40 |780|94|284|66|548.29
8|103|44.481304|26.092599|12/09/2017 14:28:42 |786|94|284|66|548.29
7|108|44.481555|26.092599|12/09/2017 14:28:44 |792|94|284|66|525.31
7|108|44.481822|26.092592|12/09/2017 14:28:46 |789|94|284|66|548.29
8|103|44.482086|26.092592|12/09/2017 14:28:48 |795|94|285|66|548.29
9|87|44.482387|26.092544|12/09/2017 14:28:50 |795|93|284|66|548.29
9|87|44.482696|26.092500|12/09/2017 14:28:52 |800|93|284|66|525.31
7|123|44.482990|26.092470|12/09/2017 14:28:54 |806|93|284|65|525.31
8|100|44.483287|26.092420|12/09/2017 14:28:56 |807|93|284|65|525.31
8|140|44.483562|26.092380|12/09/2017 14:28:58 |814|94|284|65|525.31
7|140|44.483840|26.092340|12/09/2017 14:29:00 |817|94|284|65|525.31
6|831|44.484096|26.092308|12/09/2017 14:29:02 |823|94|283|65|525.31
8|160|44.484306|26.092277|12/09/2017 14:29:04 |823|95|283|65|525.31
8|93|44.484409|26.092243|12/09/2017 14:29:06 |828|95|282|65|502.96
8|93|44.484455|26.092218|12/09/2017 14:29:08 |837|95|282|64|525.31
9|87|44.484470|26.092197|12/09/2017 14:29:10 |838|95|282|64|502.96
9|87|44.484481|26.092178|12/09/2017 14:29:12 |853|95|281|64|525.31
9|87|44.484493|26.092155|12/09/2017 14:29:14 |861|95|281|64|502.96
9|87|44.484519|26.092140|12/09/2017 14:29:16 |850|95|281|64|502.96
9|87|44.484535|26.092128|12/09/2017 14:29:18 |852|95|280|64|502.96
7|108|44.484542|26.092124|12/09/2017 14:29:20 |863|95|280|64|502.96
9|87|44.484577|26.092092|12/09/2017 14:29:22 |868|95|279|64|502.96
9|87|44.484584|26.092012|12/09/2017 14:29:24 |945|95|279|64|502.96
9|87|44.484588|26.091892|12/09/2017 14:29:27 |136|95|279|64|502.96
8|103|44.484584|26.091859|12/09/2017 14:29:29 |204|95|279|64|502.96
8|103|44.484577|26.091854|12/09/2017 14:29:31 |163|94|278|65|502.96
8|103|44.484573|26.091852|12/09/2017 14:29:33 |229|95|278|64|525.31
8|103|44.484569|26.091852|12/09/2017 14:29:35 |300|95|278|64|502.96
8|103|44.484569|26.091823|12/09/2017 14:29:37 |359|95|277|64|502.96
8|103|44.484558|26.091743|12/09/2017 14:29:39 |416|95|277|64|502.96
8|103|44.484565|26.091600|12/09/2017 14:29:41 |420|95|277|64|502.96
8|103|44.484577|26.091440|12/09/2017 14:29:43 |424|95|277|64|502.96
7|108|44.484592|26.091272|12/09/2017 14:29:45 |436|94|277|64|502.96
7|108|44.484600|26.091154|12/09/2017 14:29:47 |438|94|277|64|502.96
8|93|44.484600|26.091093|12/09/2017 14:29:49 |440|94|276|64|481.23
7|108|44.484607|26.091024|12/09/2017 14:29:51 |444|94|276|64|502.96
7|141|44.484611|26.090911|12/09/2017 14:29:53 |451|94|276|63|502.96
8|103|44.484622|26.090755|12/09/2017 14:29:55 |452|95|276|64|502.96
6|182|44.484630|26.090579|12/09/2017 14:29:57 |463|94|276|64|502.96
7|108|44.484638|26.090408|12/09/2017 14:29:59 |469|94|276|63|502.96
7|108|44.484645|26.090251|12/09/2017 14:30:01 |465|94|276|63|481.23
7|108|44.484657|26.090095|12/09/2017 14:30:03 |473|93|275|63|502.96
7|108|44.484668|26.089935|12/09/2017 14:30:05 |477|94|274|63|481.23
9|87|44.484683|26.089807|12/09/2017 14:30:07 |480|93|275|63|481.23
9|87|44.484695|26.089723|12/09/2017 14:30:09 |487|93|274|63|481.23
9|87|44.484699|26.089628|12/09/2017 14:30:11 |493|93|274|63|481.23
9|87|44.484695|26.089494|12/09/2017 14:30:13 |494|93|274|63|481.23
9|103|44.484649|26.089340|12/09/2017 14:30:15 |502|93|274|63|481.23
8|142|44.484596|26.089181|12/09/2017 14:30:17 |513|93|274|62|481.23
8|119|44.484592|26.088987|12/09/2017 14:30:19 |515|93|273|64|481.23
7|142|44.484592|26.088783|12/09/2017 14:30:21 |519|93|273|63|481.23
7|142|44.484580|26.088603|12/09/2017 14:30:23 |522|93|274|63|481.23
7|142|44.484569|26.088460|12/09/2017 14:30:25 |524|93|274|63|481.23
7|142|44.484569|26.088384|12/09/2017 14:30:27 |536|93|274|63|481.23
7|142|44.484573|26.088336|12/09/2017 14:30:29 |538|93|274|63|481.23
7|142|44.484565|26.088287|12/09/2017 14:30:31 |539|93|274|63|460.12
9|119|44.484565|26.088260|12/09/2017 14:30:33 |556|93|274|63|481.23
9|119|44.484554|26.088224|12/09/2017 14:30:35 |546|93|273|63|481.23
8|93|44.484527|26.088197|12/09/2017 14:30:37 |553|93|274|63|481.23
9|119|44.484504|26.088184|12/09/2017 14:30:39 |562|92|273|63|481.23
8|119|44.484455|26.088180|12/09/2017 14:30:41 |557|93|273|63|481.23
8|119|44.484405|26.088176|12/09/2017 14:30:43 |565|93|273|63|481.23
8|119|44.484352|26.088174|12/09/2017 14:30:45 |569|93|272|63|481.23
8|119|44.484291|26.088167|12/09/2017 14:30:47 |570|93|273|63|481.23
8|119|44.484210|26.088172|12/09/2017 14:30:49 |574|93|272|63|481.23
7|157|44.484134|26.088174|12/09/2017 14:30:51 |580|93|272|63|481.23
8|97|44.484081|26.088157|12/09/2017 14:30:53 |582|93|272|63|481.23
8|97|44.484073|26.088098|12/09/2017 14:30:55 |585|93|272|63|481.23
9|87|44.484058|26.088014|12/09/2017 14:30:57 |590|92|272|63|481.23
8|119|44.484054|26.087915|12/09/2017 14:30:59 |596|93|271|63|481.23
9|87|44.484062|26.087779|12/09/2017 14:31:01 |589|93|271|63|481.23
7|125|44.484058|26.087633|12/09/2017 14:31:03 |606|93|271|63|481.23
7|125|44.484054|26.087476|12/09/2017 14:31:05 |606|93|271|63|460.12
7|125|44.484050|26.087308|12/09/2017 14:31:07 |610|93|271|62|481.23
7|125|44.484046|26.087135|12/09/2017 14:31:09 |615|93|271|62|481.23
8|102|44.484031|26.086980|12/09/2017 14:31:11 |618|93|271|63|481.23
7|125|44.484039|26.086791|12/09/2017 14:31:13 |627|93|271|62|481.23
7|125|44.484039|26.086616|12/09/2017 14:31:15 |631|93|271|63|460.12
8|93|44.484039|26.086446|12/09/2017 14:31:17 |633|92|271|63|481.23
7|125|44.484024|26.086299|12/09/2017 14:31:19 |644|93|271|63|460.12
7|125|44.484008|26.086212|12/09/2017 14:31:21 |649|92|271|62|481.23
8|102|44.484008|26.086164|12/09/2017 14:31:23 |652|92|271|62|460.12
9|87|44.484008|26.086133|12/09/2017 14:31:25 |654|92|271|62|460.12
9|87|44.484004|26.086111|12/09/2017 14:31:27 |660|92|271|62|460.12
8|102|44.483989|26.086080|12/09/2017 14:31:29 |666|92|270|62|481.23
8|97|44.483932|26.086036|12/09/2017 14:31:31 |666|92|270|62|460.12
9|87|44.483848|26.086015|12/09/2017 14:31:33 |673|92|270|62|460.12
9|87|44.483703|26.086027|12/09/2017 14:31:35 |675|92|271|62|481.23
9|87|44.483554|26.086036|12/09/2017 14:31:37 |686|92|271|63|481.23
8|119|44.483386|26.086042|12/09/2017 14:31:39 |688|92|271|63|481.23
8|119|44.483207|26.086051|12/09/2017 14:31:41 |690|93|272|63|481.23
8|158|44.483001|26.086044|12/09/2017 14:31:43 |700|92|272|63|481.23
8|119|44.482799|26.086036|12/09/2017 14:31:45 |702|92|273|63|481.23
8|119|44.482612|26.086055|12/09/2017 14:31:47 |708|92|273|63|481.23
8|119|44.482425|26.086067|12/09/2017 14:31:49 |707|90|274|63|460.12
8|119|44.482227|26.086080|12/09/2017 14:31:51 |712|92|274|63|481.23
8|119|44.482028|26.086086|12/09/2017 14:31:53 |719|92|274|63|481.23
8|119|44.481815|26.086095|12/09/2017 14:31:55 |725|92|274|63|481.23
8|119|44.481601|26.086103|12/09/2017 14:31:57 |729|92|274|63|481.23
8|120|44.481399|26.086107|12/09/2017 14:31:59 |733|92|274|63|481.23
8|120|44.481235|26.086133|12/09/2017 14:32:01 |726|92|274|63|481.23
8|120|44.481105|26.086156|12/09/2017 14:32:03 |735|92|273|63|481.23
9|87|44.480983|26.086172|12/09/2017 14:32:05 |740|92|273|63|481.23
8|97|44.480838|26.086204|12/09/2017 14:32:07 |748|93|273|63|481.23
8|97|44.480670|26.086259|12/09/2017 14:32:09 |749|92|273|64|481.23
7|158|44.480491|26.086334|12/09/2017 14:32:11 |757|92|274|63|481.23
7|159|44.480335|26.086408|12/09/2017 14:32:13 |762|91|274|63|481.23
7|159|44.480175|26.086490|12/09/2017 14:32:15 |765|93|275|63|481.23
8|120|44.480007|26.086587|12/09/2017 14:32:17 |772|92|274|63|481.23
7|159|44.479835|26.086696|12/09/2017 14:32:19 |776|92|275|63|502.96
8|120|44.479675|26.086799|12/09/2017 14:32:21 |775|92|275|63|502.96
8|120|44.479511|26.086915|12/09/2017 14:32:23 |778|92|275|63|481.23
9|87|44.479347|26.087047|12/09/2017 14:32:25 |779|92|274|63|481.23
9|87|44.479175|26.087200|12/09/2017 14:32:27 |782|92|274|63|481.23
9|87|44.478965|26.087368|12/09/2017 14:32:29 |787|91|274|63|481.23
8|126|44.478763|26.087526|12/09/2017 14:32:31 |795|92|274|63|481.23
7|126|44.478565|26.087694|12/09/2017 14:32:33 |796|92|274|63|481.23
8|93|44.478355|26.087863|12/09/2017 14:32:35 |803|92|274|63|481.23
8|126|44.478145|26.088026|12/09/2017 14:32:37 |809|91|273|63|481.23
7|126|44.477935|26.088199|12/09/2017 14:32:39 |818|91|273|63|481.23
8|93|44.477718|26.088375|12/09/2017 14:32:41 |819|91|273|62|460.12
9|87|44.477485|26.088554|12/09/2017 14:32:43 |824|91|272|62|460.12
8|120|44.477264|26.088735|12/09/2017 14:32:45 |830|91|273|62|460.12
8|120|44.477046|26.088920|12/09/2017 14:32:47 |834|91|272|62|460.12
7|159|44.476833|26.089088|12/09/2017 14:32:49 |844|91|272|62|460.12
7|126|44.476631|26.089244|12/09/2017 14:32:51 |848|91|271|62|460.12
6|164|44.476463|26.089385|12/09/2017 14:32:53 |856|91|270|61|460.12
8|120|44.476329|26.089534|12/09/2017 14:32:55 |856|92|271|61|439.63
9|87|44.476184|26.089721|12/09/2017 14:32:57 |863|91|270|61|460.12
8|120|44.476062|26.089931|12/09/2017 14:32:59 |932|92|270|61|439.63
8|120|44.475818|26.090284|12/09/2017 14:33:02 |119|91|270|61|460.12
8|120|44.475654|26.090520|12/09/2017 14:33:04 |193|92|271|61|460.12
9|87|44.475559|26.090671|12/09/2017 14:33:06 |130|91|270|61|439.63
9|87|44.475471|26.090763|12/09/2017 14:33:08 |200|91|270|61|439.63
9|87|44.475353|26.090871|12/09/2017 14:33:10 |265|92|270|61|439.63
9|87|44.475219|26.090967|12/09/2017 14:33:12 |332|91|270|61|460.12
9|87|44.475055|26.091003|12/09/2017 14:33:14 |398|92|270|61|460.12
8|120|44.474853|26.090999|12/09/2017 14:33:16 |433|91|270|62|460.12
8|120|44.474651|26.090959|12/09/2017 14:33:18 |434|92|270|62|460.12
8|120|44.474460|26.090867|12/09/2017 14:33:20 |436|91|271|62|460.12
9|87|44.474277|26.090700|12/09/2017 14:33:22 |440|91|271|62|460.12
9|87|44.474140|26.090448|12/09/2017 14:33:24 |445|91|272|63|481.23
9|87|44.474014|26.090145|12/09/2017 14:33:26 |455|90|272|63|481.23
9|87|44.473876|26.089824|12/09/2017 14:33:28 |456|90|273|63|481.23
9|87|44.473739|26.089504|12/09/2017 14:33:30 |459|91|274|63|460.12
9|87|44.473613|26.089197|12/09/2017 14:33:32 |467|91|274|63|481.23
9|87|44.473487|26.088905|12/09/2017 14:33:34 |469|91|274|63|481.23
9|87|44.473373|26.088615|12/09/2017 14:33:36 |475|90|273|63|481.23
9|87|44.473247|26.088356|12/09/2017 14:33:38 |482|91|274|64|502.96
9|87|44.473121|26.088155|12/09/2017 14:33:40 |485|91|274|63|481.23
