USING: 
Simple TinyGPS library v. 13
by Mikal Hart

Initializing SD card...initialization failed!
----------------------------------------------------------------------------
Calibrating sensors...
MQ135 R0 for CO2 = 1459
MQ9 R0 for CO = 255
MQ4 R0 for NH4 = 103
-----------------------------------------------------------------------------
S|HD|LAT    |LONG   |DateTime               |Age|MQ4|MQ9|MQ135|CO2_ppm
8|97|44.375362|26.167633|11/26/2017 12:17:05 |810|96|241|56|440.54
8|96|44.375438|26.167652|11/26/2017 12:17:07 |818|97|241|56|462.92
8|96|44.375518|26.167684|11/26/2017 12:17:09 |812|97|242|57|462.92
8|96|44.375633|26.167715|11/26/2017 12:17:11 |822|97|242|56|377.62
8|142|44.375755|26.167751|11/26/2017 12:17:13 |820|97|242|56|462.92
7|142|44.375896|26.167795|11/26/2017 12:17:15 |830|97|242|56|462.92
8|96|44.376041|26.167839|11/26/2017 12:17:17 |832|97|242|56|440.54
8|96|44.376182|26.167875|11/26/2017 12:17:19 |836|97|242|56|462.92
8|96|44.376296|26.167907|11/26/2017 12:17:21 |842|97|242|57|440.54
8|96|44.376384|26.167936|11/26/2017 12:17:23 |847|97|242|56|440.54
8|96|44.376495|26.167959|11/26/2017 12:17:25 |852|97|242|57|462.92
8|96|44.376625|26.167985|11/26/2017 12:17:27 |860|97|242|56|440.54
8|96|44.376766|26.168020|11/26/2017 12:17:29 |906|97|241|56|440.54
8|96|44.376998|26.168085|11/26/2017 12:17:32 |91|97|241|56|440.54
8|96|44.377151|26.168136|11/26/2017 12:17:34 |158|97|241|56|440.54
8|96|44.377311|26.168176|11/26/2017 12:17:36 |106|97|242|56|462.92
8|96|44.377471|26.168218|11/26/2017 12:17:38 |172|97|241|56|440.54
8|96|44.377624|26.168262|11/26/2017 12:17:40 |246|97|241|57|440.54
8|96|44.377784|26.168308|11/26/2017 12:17:42 |306|96|241|56|440.54
8|96|44.377944|26.168359|11/26/2017 12:17:44 |369|97|241|57|440.54
8|96|44.378082|26.168403|11/26/2017 12:17:46 |434|96|241|57|440.54
8|96|44.378189|26.168439|11/26/2017 12:17:48 |443|97|241|56|440.54
7|157|44.378223|26.168502|11/26/2017 12:17:50 |448|97|241|56|462.92
8|96|44.378204|26.168592|11/26/2017 12:17:52 |446|97|241|56|462.92
8|96|44.378147|26.168687|11/26/2017 12:17:54 |447|96|241|57|440.54
8|96|44.378070|26.168800|11/26/2017 12:17:56 |453|97|241|56|440.54
8|96|44.377986|26.168928|11/26/2017 12:17:58 |462|97|241|56|440.54
7|103|44.377899|26.169063|11/26/2017 12:18:00 |464|97|241|56|440.54
7|103|44.377807|26.169202|11/26/2017 12:18:02 |471|97|242|56|440.54
7|103|44.377727|26.169343|11/26/2017 12:18:04 |474|97|241|55|440.54
8|96|44.377647|26.169460|11/26/2017 12:18:06 |475|97|241|56|440.54
8|96|44.377597|26.169532|11/26/2017 12:18:08 |483|97|241|56|440.54
8|96|44.377548|26.169599|11/26/2017 12:18:10 |490|98|241|56|440.54
8|96|44.377487|26.169687|11/26/2017 12:18:12 |492|97|241|56|440.54
7|103|44.377410|26.169792|11/26/2017 12:18:14 |500|97|240|56|440.54
7|103|44.377334|26.169900|11/26/2017 12:18:16 |509|97|241|56|418.87
8|96|44.377277|26.169990|11/26/2017 12:18:18 |510|97|240|55|440.54
8|96|44.377223|26.170064|11/26/2017 12:18:20 |519|97|241|56|440.54
8|96|44.377151|26.170143|11/26/2017 12:18:22 |518|97|240|56|440.54
8|96|44.377086|26.170244|11/26/2017 12:18:24 |525|97|240|56|440.54
8|96|44.377033|26.170335|11/26/2017 12:18:26 |531|98|240|56|440.54
8|96|44.376979|26.170412|11/26/2017 12:18:28 |535|97|240|56|440.54
8|96|44.376918|26.170495|11/26/2017 12:18:30 |539|97|240|56|440.54
8|96|44.376857|26.170608|11/26/2017 12:18:32 |542|97|240|55|440.54
8|96|44.376781|26.170724|11/26/2017 12:18:34 |548|97|240|56|440.54
7|103|44.376708|26.170848|11/26/2017 12:18:36 |556|97|240|56|440.54
7|158|44.376636|26.170955|11/26/2017 12:18:38 |565|99|240|56|440.54
7|103|44.376571|26.171039|11/26/2017 12:18:40 |566|97|241|56|440.54
6|162|44.376514|26.171127|11/26/2017 12:18:42 |575|97|240|55|440.54
6|162|44.376449|26.171230|11/26/2017 12:18:44 |572|97|239|56|440.54
7|158|44.376380|26.171335|11/26/2017 12:18:46 |574|97|239|55|440.54
8|96|44.376308|26.171436|11/26/2017 12:18:48 |579|97|239|56|440.54
8|96|44.376258|26.171503|11/26/2017 12:18:50 |584|97|239|56|440.54
7|103|44.376197|26.171579|11/26/2017 12:18:52 |587|96|239|55|440.54
8|96|44.376121|26.171688|11/26/2017 12:18:54 |590|97|239|56|418.87
6|162|44.376041|26.171821|11/26/2017 12:18:56 |603|97|239|56|440.54
7|103|44.375949|26.171972|11/26/2017 12:18:58 |598|97|239|55|418.87
8|96|44.375843|26.172124|11/26/2017 12:19:00 |601|97|239|55|418.87
8|96|44.375740|26.172271|11/26/2017 12:19:02 |605|97|238|55|418.87
8|96|44.375637|26.172420|11/26/2017 12:19:04 |607|97|239|55|418.87
8|96|44.375537|26.172563|11/26/2017 12:19:06 |615|96|239|55|440.54
8|96|44.375457|26.172672|11/26/2017 12:19:08 |619|96|239|56|440.54
8|96|44.375411|26.172731|11/26/2017 12:19:10 |622|97|239|56|440.54
8|96|44.375400|26.172758|11/26/2017 12:19:12 |628|96|239|56|440.54
8|96|44.375392|26.172773|11/26/2017 12:19:14 |632|97|239|55|440.54
7|103|44.375408|26.172828|11/26/2017 12:19:16 |640|97|239|56|418.87
8|96|44.375484|26.172866|11/26/2017 12:19:18 |642|98|239|56|418.87
8|96|44.375587|26.172916|11/26/2017 12:19:20 |645|97|238|55|440.54
8|96|44.375720|26.172971|11/26/2017 12:19:22 |649|97|238|55|440.54
8|96|44.375862|26.173044|11/26/2017 12:19:24 |652|96|238|56|440.54
8|96|44.376014|26.173120|11/26/2017 12:19:26 |657|96|238|55|440.54
8|96|44.376182|26.173198|11/26/2017 12:19:28 |663|97|238|56|440.54
8|96|44.376335|26.173269|11/26/2017 12:19:30 |664|96|239|56|440.54
8|96|44.376480|26.173337|11/26/2017 12:19:32 |671|96|239|56|440.54
8|96|44.376609|26.173397|11/26/2017 12:19:34 |675|97|238|56|440.54
8|96|44.376724|26.173456|11/26/2017 12:19:36 |687|96|238|56|418.87
8|96|44.376823|26.173513|11/26/2017 12:19:38 |687|97|239|56|462.92
8|96|44.376903|26.173555|11/26/2017 12:19:40 |695|96|239|56|440.54
8|96|44.376930|26.173583|11/26/2017 12:19:42 |699|97|239|56|440.54
8|96|44.376930|26.173597|11/26/2017 12:19:44 |713|96|239|56|440.54
8|96|44.376930|26.173601|11/26/2017 12:19:46 |719|97|239|56|440.54
8|96|44.376930|26.173603|11/26/2017 12:19:48 |722|97|239|56|440.54
9|89|44.376937|26.173616|11/26/2017 12:19:50 |714|97|239|56|440.54
9|89|44.376937|26.173681|11/26/2017 12:19:52 |721|97|239|56|440.54
9|89|44.376876|26.173788|11/26/2017 12:19:54 |724|97|238|56|440.54
9|89|44.376777|26.173929|11/26/2017 12:19:56 |728|97|239|56|440.54
9|89|44.376647|26.174110|11/26/2017 12:19:58 |734|97|239|56|440.54
9|89|44.376495|26.174324|11/26/2017 12:20:00 |734|96|239|56|440.54
10|81|44.376327|26.174560|11/26/2017 12:20:02 |734|97|240|56|440.54
8|96|44.376144|26.174808|11/26/2017 12:20:04 |746|96|240|56|462.92
9|87|44.375957|26.175071|11/26/2017 12:20:06 |743|96|240|56|440.54
10|81|44.375759|26.175340|11/26/2017 12:20:08 |750|96|240|56|440.54
10|81|44.375560|26.175617|11/26/2017 12:20:10 |754|96|240|56|440.54
10|81|44.375350|26.175895|11/26/2017 12:20:12 |757|96|241|56|440.54
9|90|44.375152|26.176172|11/26/2017 12:20:14 |762|95|241|56|440.54
10|81|44.374950|26.176443|11/26/2017 12:20:16 |767|95|241|56|440.54
10|81|44.374759|26.176708|11/26/2017 12:20:18 |768|95|241|56|462.92
10|81|44.374576|26.176954|11/26/2017 12:20:20 |772|95|240|57|462.92
10|81|44.374416|26.177175|11/26/2017 12:20:22 |776|95|241|56|462.92
10|81|44.374271|26.177375|11/26/2017 12:20:24 |778|95|241|57|462.92
10|81|44.374153|26.177534|11/26/2017 12:20:26 |786|95|241|56|462.92
9|90|44.374073|26.177648|11/26/2017 12:20:28 |794|95|241|56|462.92
9|90|44.374034|26.177696|11/26/2017 12:20:30 |798|95|241|57|462.92
8|102|44.374023|26.177711|11/26/2017 12:20:32 |808|95|241|57|462.92
8|102|44.374015|26.177743|11/26/2017 12:20:34 |812|96|241|56|462.92
8|102|44.374042|26.177804|11/26/2017 12:20:36 |811|96|241|56|440.54
10|81|44.374122|26.177835|11/26/2017 12:20:38 |815|95|242|57|462.92
10|81|44.374233|26.177875|11/26/2017 12:20:40 |818|95|242|57|462.92
10|81|44.374355|26.177923|11/26/2017 12:20:42 |822|95|242|56|440.54
10|81|44.374496|26.177980|11/26/2017 12:20:44 |824|95|241|57|462.92
10|81|44.374645|26.178037|11/26/2017 12:20:46 |828|95|241|57|462.92
10|81|44.374805|26.178100|11/26/2017 12:20:48 |830|95|241|57|462.92
10|81|44.374965|26.178163|11/26/2017 12:20:50 |836|95|241|56|462.92
10|81|44.375099|26.178220|11/26/2017 12:20:52 |840|95|241|56|440.54
10|81|44.375179|26.178251|11/26/2017 12:20:54 |848|95|241|56|440.54
9|90|44.375225|26.178274|11/26/2017 12:20:56 |861|95|241|56|440.54
9|90|44.375278|26.178293|11/26/2017 12:20:58 |860|95|240|56|440.54
9|87|44.375362|26.178323|11/26/2017 12:21:00 |892|96|240|56|486.03
9|87|44.375476|26.178367|11/26/2017 12:21:02 |960|95|240|57|462.92
9|87|44.375679|26.178459|11/26/2017 12:21:05 |144|95|240|56|440.54
10|81|44.375831|26.178522|11/26/2017 12:21:07 |100|95|240|56|440.54
10|81|44.375995|26.178592|11/26/2017 12:21:09 |159|95|239|56|440.54
10|81|44.376167|26.178665|11/26/2017 12:21:11 |227|95|239|56|418.87
10|81|44.376331|26.178730|11/26/2017 12:21:13 |293|95|239|56|440.54
10|81|44.376491|26.178796|11/26/2017 12:21:15 |362|96|240|56|462.92
9|87|44.376651|26.178855|11/26/2017 12:21:17 |435|95|239|56|440.54
8|96|44.376811|26.178920|11/26/2017 12:21:19 |444|95|238|56|440.54
9|87|44.376976|26.178987|11/26/2017 12:21:21 |455|95|239|55|418.87
9|87|44.377143|26.179056|11/26/2017 12:21:23 |458|95|239|56|440.54
9|87|44.377311|26.179122|11/26/2017 12:21:25 |465|95|238|56|440.54
9|87|44.377479|26.179191|11/26/2017 12:21:27 |468|95|238|56|440.54
9|87|44.377647|26.179258|11/26/2017 12:21:29 |470|95|238|55|440.54
9|87|44.377811|26.179321|11/26/2017 12:21:31 |474|95|238|56|440.54
8|96|44.377960|26.179378|11/26/2017 12:21:33 |480|96|238|55|440.54
10|81|44.378120|26.179449|11/26/2017 12:21:35 |481|95|238|56|440.54
10|81|44.378284|26.179519|11/26/2017 12:21:37 |486|95|238|55|440.54
8|96|44.378425|26.179588|11/26/2017 12:21:39 |492|95|238|55|440.54
9|87|44.378574|26.179645|11/26/2017 12:21:41 |495|95|238|56|440.54
9|87|44.378738|26.179708|11/26/2017 12:21:43 |500|96|238|56|440.54
8|96|44.378913|26.179782|11/26/2017 12:21:45 |505|95|238|55|418.87
8|96|44.379047|26.179843|11/26/2017 12:21:47 |509|95|237|55|440.54
9|87|44.379135|26.179880|11/26/2017 12:21:49 |512|95|238|55|440.54
9|87|44.379215|26.179899|11/26/2017 12:21:51 |518|95|238|56|440.54
10|81|44.379310|26.179927|11/26/2017 12:21:53 |519|96|238|55|440.54
10|81|44.379428|26.179971|11/26/2017 12:21:55 |527|95|238|55|418.87
10|81|44.379512|26.180004|11/26/2017 12:21:57 |532|95|237|56|440.54
10|81|44.379585|26.180036|11/26/2017 12:21:59 |539|96|238|55|440.54
9|87|44.379695|26.180084|11/26/2017 12:22:01 |543|96|238|56|440.54
8|96|44.379833|26.180139|11/26/2017 12:22:03 |548|96|238|55|440.54
8|96|44.379989|26.180204|11/26/2017 12:22:05 |559|96|238|55|440.54
9|87|44.380161|26.180276|11/26/2017 12:22:07 |558|96|238|55|440.54
10|81|44.380332|26.180345|11/26/2017 12:22:09 |560|95|238|55|440.54
10|81|44.380493|26.180412|11/26/2017 12:22:11 |568|96|237|56|440.54
10|81|44.380630|26.180467|11/26/2017 12:22:13 |571|95|237|56|418.87
10|81|44.380737|26.180505|11/26/2017 12:22:15 |577|95|237|56|440.54
10|81|44.380798|26.180528|11/26/2017 12:22:17 |584|95|237|56|418.87
9|90|44.380817|26.180536|11/26/2017 12:22:19 |599|96|237|56|440.54
9|111|44.380817|26.180536|11/26/2017 12:22:21 |605|95|237|56|418.87
10|90|44.380817|26.180536|11/26/2017 12:22:23 |610|96|237|55|440.54
9|90|44.380832|26.180555|11/26/2017 12:22:25 |602|96|238|55|418.87
10|81|44.380847|26.180635|11/26/2017 12:22:27 |608|96|237|55|440.54
9|90|44.380832|26.180788|11/26/2017 12:22:29 |606|96|238|56|440.54
10|81|44.380798|26.180992|11/26/2017 12:22:31 |608|96|238|56|440.54
9|109|44.380775|26.181219|11/26/2017 12:22:33 |615|96|239|56|440.54
9|109|44.380744|26.181476|11/26/2017 12:22:35 |620|96|239|56|462.92
9|109|44.380710|26.181743|11/26/2017 12:22:37 |622|96|239|56|462.92
9|109|44.380680|26.182024|11/26/2017 12:22:39 |628|96|240|57|440.54
9|109|44.380649|26.182306|11/26/2017 12:22:41 |632|96|240|57|440.54
10|81|44.380611|26.182592|11/26/2017 12:22:43 |636|96|240|57|462.92
10|81|44.380577|26.182884|11/26/2017 12:22:45 |642|96|240|57|462.92
8|129|44.380538|26.183185|11/26/2017 12:22:47 |645|96|240|57|462.92
10|81|44.380500|26.183496|11/26/2017 12:22:49 |643|96|240|57|462.92
10|81|44.380458|26.183811|11/26/2017 12:22:51 |649|96|240|57|462.92
10|81|44.380416|26.184135|11/26/2017 12:22:53 |651|95|240|57|462.92
10|81|44.380371|26.184471|11/26/2017 12:22:55 |653|95|240|57|440.54
10|81|44.380325|26.184814|11/26/2017 12:22:57 |662|95|240|57|440.54
9|110|44.380271|26.185167|11/26/2017 12:22:59 |670|95|240|57|462.92
9|110|44.380218|26.185527|11/26/2017 12:23:01 |670|96|239|56|462.92
10|81|44.380168|26.185899|11/26/2017 12:23:03 |678|96|240|57|462.92
10|81|44.380115|26.186267|11/26/2017 12:23:05 |677|96|240|56|462.92
9|110|44.380062|26.186637|11/26/2017 12:23:07 |685|95|240|57|440.54
10|81|44.380016|26.187002|11/26/2017 12:23:09 |688|96|240|57|462.92
8|129|44.379959|26.187362|11/26/2017 12:23:11 |699|96|241|56|440.54
9|90|44.379909|26.187719|11/26/2017 12:23:13 |699|96|240|57|462.92
9|90|44.379856|26.188077|11/26/2017 12:23:15 |704|96|240|57|462.92
8|129|44.379798|26.188432|11/26/2017 12:23:17 |712|96|241|57|462.92
9|110|44.379745|26.188795|11/26/2017 12:23:19 |712|96|239|57|462.92
8|117|44.379695|26.189163|11/26/2017 12:23:21 |724|97|241|55|462.92
9|90|44.379638|26.189544|11/26/2017 12:23:23 |720|95|241|57|462.92
9|90|44.379577|26.189928|11/26/2017 12:23:25 |734|95|242|57|462.92
9|90|44.379520|26.190319|11/26/2017 12:23:27 |734|95|242|56|462.92
9|90|44.379470|26.190715|11/26/2017 12:23:29 |738|95|241|57|462.92
8|129|44.379409|26.191104|11/26/2017 12:23:31 |742|94|242|57|462.92
9|90|44.379352|26.191492|11/26/2017 12:23:33 |744|96|241|57|462.92
9|90|44.379295|26.191875|11/26/2017 12:23:35 |753|95|241|57|462.92
8|129|44.379234|26.192251|11/26/2017 12:23:37 |758|95|240|57|462.92
9|110|44.379184|26.192621|11/26/2017 12:23:39 |762|95|240|56|462.92
9|110|44.379127|26.192991|11/26/2017 12:23:41 |767|95|240|57|440.54
10|81|44.379070|26.193368|11/26/2017 12:23:43 |772|95|240|56|462.92
9|110|44.379016|26.193744|11/26/2017 12:23:45 |771|94|240|56|440.54
10|90|44.378963|26.194118|11/26/2017 12:23:47 |775|95|240|57|440.54
10|81|44.378906|26.194492|11/26/2017 12:23:49 |780|95|240|56|462.92
9|110|44.378856|26.194875|11/26/2017 12:23:51 |789|95|240|57|440.54
9|110|44.378799|26.195264|11/26/2017 12:23:53 |790|95|240|56|462.92
10|108|44.378742|26.195659|11/26/2017 12:23:55 |787|95|240|56|462.92
11|78|44.378688|26.196058|11/26/2017 12:23:57 |796|95|240|57|462.92
11|78|44.378631|26.196456|11/26/2017 12:23:59 |798|95|240|57|462.92
12|75|44.378574|26.196851|11/26/2017 12:24:01 |801|95|240|56|440.54
12|75|44.378520|26.197242|11/26/2017 12:24:03 |808|95|240|57|462.92
12|75|44.378467|26.197620|11/26/2017 12:24:05 |814|95|240|56|440.54
10|102|44.378414|26.197990|11/26/2017 12:24:07 |819|95|240|56|462.92
10|102|44.378368|26.198360|11/26/2017 12:24:09 |822|95|240|57|462.92
12|75|44.378314|26.198724|11/26/2017 12:24:11 |824|95|240|57|462.92
12|75|44.378269|26.199083|11/26/2017 12:24:13 |830|95|240|57|462.92
12|75|44.378215|26.199434|11/26/2017 12:24:15 |835|95|240|56|462.92
11|90|44.378162|26.199783|11/26/2017 12:24:17 |841|95|240|57|462.92
12|75|44.378116|26.200139|11/26/2017 12:24:19 |840|95|240|56|462.92
12|75|44.378063|26.200502|11/26/2017 12:24:21 |846|95|240|57|462.92
11|90|44.378013|26.200866|11/26/2017 12:24:23 |857|95|240|57|462.92
12|75|44.377956|26.201232|11/26/2017 12:24:25 |854|95|240|57|462.92
11|82|44.377895|26.201597|11/26/2017 12:24:27 |861|95|240|57|462.92
12|75|44.377845|26.201963|11/26/2017 12:24:29 |929|95|240|57|462.92
12|75|44.377769|26.202472|11/26/2017 12:24:32 |122|95|239|57|462.92
11|102|44.377727|26.202764|11/26/2017 12:24:34 |194|95|239|57|462.92
11|82|44.377689|26.203023|11/26/2017 12:24:36 |137|96|239|57|462.92
11|82|44.377655|26.203243|11/26/2017 12:24:38 |206|96|239|56|462.92
10|85|44.377670|26.203378|11/26/2017 12:24:40 |280|96|239|57|462.92
12|74|44.377742|26.203441|11/26/2017 12:24:42 |346|96|239|57|440.54
12|74|44.377849|26.203479|11/26/2017 12:24:44 |413|96|240|56|462.92
11|78|44.377964|26.203521|11/26/2017 12:24:46 |447|96|240|56|462.92
11|78|44.378089|26.203567|11/26/2017 12:24:48 |448|96|240|57|462.92
11|78|44.378231|26.203615|11/26/2017 12:24:50 |454|96|241|57|462.92
11|78|44.378376|26.203681|11/26/2017 12:24:52 |463|96|241|57|462.92
11|78|44.378524|26.203769|11/26/2017 12:24:54 |461|96|240|57|462.92
12|74|44.378677|26.203859|11/26/2017 12:24:56 |467|96|240|57|462.92
11|83|44.378833|26.203947|11/26/2017 12:24:58 |473|98|240|56|462.92
11|83|44.379001|26.204036|11/26/2017 12:25:00 |473|96|240|56|440.54
12|74|44.379169|26.204124|11/26/2017 12:25:02 |473|96|239|56|462.92
12|74|44.379341|26.204216|11/26/2017 12:25:04 |480|96|239|57|440.54
12|74|44.379512|26.204303|11/26/2017 12:25:06 |485|96|240|56|440.54
11|78|44.379688|26.204389|11/26/2017 12:25:08 |492|96|240|56|462.92
11|78|44.379863|26.204471|11/26/2017 12:25:10 |497|97|240|57|440.54
11|78|44.380035|26.204557|11/26/2017 12:25:12 |500|97|239|56|440.54
11|78|44.380210|26.204647|11/26/2017 12:25:14 |509|96|239|56|462.92
11|78|44.380390|26.204723|11/26/2017 12:25:16 |510|96|240|56|440.54
11|78|44.380565|26.204803|11/26/2017 12:25:18 |514|96|239|56|462.92
11|78|44.380718|26.204887|11/26/2017 12:25:20 |517|97|239|56|440.54
12|74|44.380870|26.204971|11/26/2017 12:25:22 |518|97|240|56|440.54
12|74|44.381027|26.205038|11/26/2017 12:25:24 |525|96|239|56|462.92
12|74|44.381183|26.205108|11/26/2017 12:25:26 |528|96|239|56|462.92
12|74|44.381320|26.205188|11/26/2017 12:25:28 |532|97|239|56|462.92
11|78|44.381458|26.205263|11/26/2017 12:25:30 |537|97|240|56|440.54
11|78|44.381610|26.205339|11/26/2017 12:25:32 |543|97|240|56|440.54
12|78|44.381744|26.205410|11/26/2017 12:25:34 |545|96|240|56|440.54
12|74|44.381816|26.205448|11/26/2017 12:25:36 |549|96|239|57|440.54
12|74|44.381866|26.205472|11/26/2017 12:25:38 |558|97|240|56|440.54
11|78|44.381919|26.205488|11/26/2017 12:25:40 |564|97|239|56|440.54
12|74|44.382003|26.205505|11/26/2017 12:25:42 |564|97|240|56|440.54
11|79|44.382106|26.205564|11/26/2017 12:25:44 |569|97|240|56|462.92
12|74|44.382232|26.205635|11/26/2017 12:25:46 |572|97|240|57|440.54
11|77|44.382377|26.205699|11/26/2017 12:25:48 |578|97|240|56|440.54
11|77|44.382530|26.205766|11/26/2017 12:25:50 |585|96|240|57|440.54
12|74|44.382690|26.205827|11/26/2017 12:25:52 |588|96|239|56|440.54
11|78|44.382846|26.205884|11/26/2017 12:25:54 |599|96|239|56|440.54
11|77|44.382991|26.205934|11/26/2017 12:25:56 |601|96|239|56|440.54
10|81|44.383144|26.205974|11/26/2017 12:25:58 |611|96|239|56|440.54
11|77|44.383296|26.205980|11/26/2017 12:26:00 |613|96|239|56|440.54
11|77|44.383411|26.205974|11/26/2017 12:26:02 |609|96|239|56|440.54
11|77|44.383480|26.205966|11/26/2017 12:26:04 |620|96|238|56|462.92
11|77|44.383533|26.205955|11/26/2017 12:26:06 |621|96|239|56|440.54
11|77|44.383556|26.205945|11/26/2017 12:26:08 |628|96|239|56|440.54
11|77|44.383575|26.205904|11/26/2017 12:26:10 |633|96|238|56|440.54
11|77|44.383575|26.205812|11/26/2017 12:26:12 |639|96|239|56|440.54
12|74|44.383544|26.205692|11/26/2017 12:26:14 |634|96|239|56|440.54
12|74|44.383502|26.205539|11/26/2017 12:26:16 |642|96|239|56|440.54
12|90|44.383457|26.205369|11/26/2017 12:26:18 |645|96|239|55|440.54
11|90|44.383415|26.205179|11/26/2017 12:26:20 |650|97|239|56|440.54
12|74|44.383380|26.204998|11/26/2017 12:26:22 |653|96|239|56|440.54
12|74|44.383335|26.204828|11/26/2017 12:26:24 |658|96|239|56|440.54
12|74|44.383308|26.204671|11/26/2017 12:26:26 |663|96|239|56|440.54
12|74|44.383289|26.204551|11/26/2017 12:26:28 |667|96|239|56|440.54
12|74|44.383281|26.204465|11/26/2017 12:26:30 |675|96|238|56|440.54
12|74|44.383270|26.204381|11/26/2017 12:26:32 |676|96|239|56|440.54
12|74|44.383262|26.204301|11/26/2017 12:26:34 |681|96|238|55|440.54
12|74|44.383255|26.204219|11/26/2017 12:26:36 |684|96|238|57|440.54
12|74|44.383243|26.204128|11/26/2017 12:26:38 |690|96|238|56|440.54
12|74|44.383239|26.204032|11/26/2017 12:26:40 |693|96|239|56|440.54
12|74|44.383232|26.203943|11/26/2017 12:26:42 |694|96|238|56|440.54
11|77|44.383228|26.203859|11/26/2017 12:26:44 |703|96|238|56|440.54
11|77|44.383220|26.203775|11/26/2017 12:26:46 |708|97|238|56|462.92
11|77|44.383209|26.203676|11/26/2017 12:26:48 |708|96|238|56|440.54
12|74|44.383201|26.203584|11/26/2017 12:26:50 |712|96|238|56|440.54
12|74|44.383190|26.203504|11/26/2017 12:26:52 |722|96|238|56|462.92
12|74|44.383178|26.203432|11/26/2017 12:26:54 |719|96|238|56|440.54
11|77|44.383171|26.203367|11/26/2017 12:26:56 |729|96|239|56|440.54
11|77|44.383163|26.203315|11/26/2017 12:26:58 |734|96|238|56|440.54
11|77|44.383152|26.203256|11/26/2017 12:27:00 |739|97|238|56|440.54
12|74|44.383144|26.203191|11/26/2017 12:27:02 |741|97|238|56|440.54
12|74|44.383140|26.203115|11/26/2017 12:27:04 |748|97|238|56|440.54
11|77|44.383136|26.203033|11/26/2017 12:27:06 |750|97|237|56|440.54
11|77|44.383129|26.202951|11/26/2017 12:27:08 |756|96|238|56|440.54
12|74|44.383125|26.202882|11/26/2017 12:27:10 |765|97|238|56|440.54
12|74|44.383121|26.202835|11/26/2017 12:27:12 |763|97|238|56|440.54
12|74|44.383117|26.202796|11/26/2017 12:27:14 |773|97|238|56|440.54
12|74|44.383121|26.202747|11/26/2017 12:27:16 |777|97|238|56|440.54
12|74|44.383121|26.202695|11/26/2017 12:27:18 |781|97|238|55|440.54
12|74|44.383129|26.202640|11/26/2017 12:27:20 |788|97|238|56|440.54
11|77|44.383125|26.202592|11/26/2017 12:27:22 |794|97|238|56|440.54
11|77|44.383121|26.202537|11/26/2017 12:27:24 |796|97|238|56|440.54
11|77|44.383106|26.202484|11/26/2017 12:27:26 |800|97|238|56|440.54
11|77|44.383090|26.202436|11/26/2017 12:27:28 |805|97|238|56|440.54
11|77|44.383079|26.202390|11/26/2017 12:27:30 |809|97|238|56|440.54
11|77|44.383071|26.202352|11/26/2017 12:27:32 |816|97|238|56|440.54
12|74|44.383071|26.202304|11/26/2017 12:27:34 |817|97|238|56|440.54
12|74|44.383079|26.202243|11/26/2017 12:27:36 |820|97|238|56|440.54
12|74|44.383090|26.202180|11/26/2017 12:27:38 |826|97|238|56|440.54
12|74|44.383102|26.202127|11/26/2017 12:27:40 |828|97|238|56|440.54
12|74|44.383106|26.202112|11/26/2017 12:27:42 |846|97|238|56|440.54
12|74|44.383106|26.202112|11/26/2017 12:27:44 |851|97|238|56|440.54
12|74|44.383113|26.202106|11/26/2017 12:27:46 |842|97|238|56|440.54
12|74|44.383117|26.202083|11/26/2017 12:27:48 |844|97|238|56|440.54
12|74|44.383121|26.202062|11/26/2017 12:27:50 |853|97|238|56|440.54
12|74|44.383121|26.202060|11/26/2017 12:27:52 |867|97|238|56|440.54
12|74|44.383121|26.202070|11/26/2017 12:27:54 |857|97|238|56|440.54
12|74|44.383113|26.202096|11/26/2017 12:27:56 |870|97|238|56|440.54
11|78|44.383102|26.202116|11/26/2017 12:27:58 |940|97|237|55|440.54
11|78|44.383090|26.202159|11/26/2017 12:28:01 |127|97|238|56|462.92
12|74|44.383087|26.202192|11/26/2017 12:28:03 |191|97|237|56|440.54
12|74|44.383079|26.202226|11/26/2017 12:28:05 |139|97|238|56|418.87
12|74|44.383071|26.202268|11/26/2017 12:28:07 |207|97|237|55|440.54
12|74|44.383068|26.202308|11/26/2017 12:28:09 |273|97|237|56|440.54
11|77|44.383064|26.202339|11/26/2017 12:28:11 |345|97|237|56|440.54
12|74|44.383064|26.202367|11/26/2017 12:28:13 |411|97|237|55|418.87
12|74|44.383064|26.202396|11/26/2017 12:28:15 |436|97|237|56|440.54
11|77|44.383071|26.202426|11/26/2017 12:28:17 |442|97|237|56|440.54
11|77|44.383075|26.202451|11/26/2017 12:28:19 |445|96|237|56|440.54
10|95|44.383075|26.202465|11/26/2017 12:28:21 |462|97|237|56|440.54
10|95|44.383075|26.202468|11/26/2017 12:28:23 |464|97|237|56|440.54
11|77|44.383071|26.202472|11/26/2017 12:28:25 |468|97|238|56|440.54
11|77|44.383071|26.202470|11/26/2017 12:28:27 |473|97|237|56|418.87
11|77|44.383064|26.202457|11/26/2017 12:28:29 |464|97|237|55|440.54
12|70|44.383064|26.202455|11/26/2017 12:28:31 |463|97|237|56|440.54
12|70|44.383064|26.202455|11/26/2017 12:28:33 |482|97|237|56|440.54
12|70|44.383071|26.202472|11/26/2017 12:28:35 |472|97|237|56|440.54
12|70|44.383079|26.202484|11/26/2017 12:28:37 |482|97|237|56|440.54
